0
eps Ind A b
eps Ind A
1
3
1
Radial Velocity
2019
La Silla Observatory
Published Confirmed
0
<a refstr=MATTHEWS_ET_AL__2024 href=https://www.nature.com/articles/s41586-024-07837-8 target=ref>Matthews et al. 2024</a>
28.4
10.0
-7.2
0.0
2005.49725
190.69704
-177.98391
0.0
6.31
0.6
-0.56
0.0
Mass
0.4
0.15
-0.18
0.0
275.0
0.0
0
<a refstr=MATTHEWS_ET_AL__2024 href=https://www.nature.com/articles/s41586-024-07837-8 target=ref>Matthews et al. 2024</a>
K5 V
4760.0
15.0
-15.0
0.0
0.68
0.0
0.0
0.0
0.76
0.04
-0.04
0
0.22
0.12
-0.12
0.0
[Fe/H]
5.25
0.18
-0.34
0.0
<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>
22h03m29.14s
330.8714021
-56d47m48.85s
-56.7969023
3.63857
0.00333
-0.00333
4.69
0.03
-0.03
2.237
0.24
-0.24
4.34562
0.007374
-0.007374
2024-08-07
2024-07
2024-08-07
3500000000.0
